Source: source_org  Target: target_org  Score  Status Correct  
https://w3id.org/scholarlydata/organisation/university-of-cagliari https://w3id.org/scholarlydata/organisation/johannes-kepler-university-linz-austria -1 correct
https://w3id.org/scholarlydata/organisation/hitachi https://w3id.org/scholarlydata/organisation/ritsumeikan-university 1 incorrect
https://w3id.org/scholarlydata/organisation/taxonomy-strategies https://w3id.org/scholarlydata/organisation/j-stefan-institute-ljubljana -1 correct
https://w3id.org/scholarlydata/organisation/florida-institute-for-human-and-machine-cognition https://w3id.org/scholarlydata/organisation/buaa -1 correct
https://w3id.org/scholarlydata/organisation/university-of-bologna-at-forli https://w3id.org/scholarlydata/organisation/easterngraphics-gmbh -1 correct
https://w3id.org/scholarlydata/organisation/university-of-rennes https://w3id.org/scholarlydata/organisation/the-institute-of-scientific-and-industrial-research-isir-osaka-university -1 correct
https://w3id.org/scholarlydata/organisation/software-engineering-institute-east-china-normal-university https://w3id.org/scholarlydata/organisation/samsung-sisa -1 correct
https://w3id.org/scholarlydata/organisation/dept-of-eecs-and-school-of-information-university-of-michigan https://w3id.org/scholarlydata/organisation/deri-nui-galway 1 incorrect
https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck https://w3id.org/scholarlydata/organisation/sap-ag 1 incorrect
https://w3id.org/scholarlydata/organisation/pompeu-fabra-university https://w3id.org/scholarlydata/organisation/university-of-lleida 1 incorrect
https://w3id.org/scholarlydata/organisation/lancaster-university https://w3id.org/scholarlydata/organisation/the-open-university 1 incorrect
https://w3id.org/scholarlydata/organisation/jozef-stefan-institute https://w3id.org/scholarlydata/organisation/montpellier-2-university 1 incorrect
https://w3id.org/scholarlydata/organisation/university-of-west-bohemia https://w3id.org/scholarlydata/organisation/vienna-university-of-economics-and-business-wu-wien -1 correct
https://w3id.org/scholarlydata/organisation/laas-cnrs https://w3id.org/scholarlydata/organisation/philips-research -1 correct
https://w3id.org/scholarlydata/organisation/laboratoire-prism-universite-de-versailles https://w3id.org/scholarlydata/organisation/british-columbia-cancer-research-centre -1 correct
https://w3id.org/scholarlydata/organisation/fraunhofer-fokus https://w3id.org/scholarlydata/organisation/y-labs 1 incorrect
https://w3id.org/scholarlydata/organisation/ibm-china-research-laboratory https://w3id.org/scholarlydata/organisation/shanghai-jiaotong-university-ibm-research-china 1 incorrect
https://w3id.org/scholarlydata/organisation/huawei-technologies-co-ltd https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-fac-sciences-dept-computer-science -1 correct
https://w3id.org/scholarlydata/organisation/deri-nui-galway https://w3id.org/scholarlydata/organisation/medical-university-of-vienna-austria 1 incorrect
https://w3id.org/scholarlydata/organisation/sti-innsbruck-university-of-innsbruck https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck 1 incorrect
https://w3id.org/scholarlydata/organisation/france https://w3id.org/scholarlydata/organisation/liris-universite-de-lyon 1 incorrect
https://w3id.org/scholarlydata/organisation/cnr https://w3id.org/scholarlydata/organisation/cnr-istc-italy 1 incorrect
https://w3id.org/scholarlydata/organisation/simon-fraser-university https://w3id.org/scholarlydata/organisation/school-of-media-science-tokyo-university-of-techno -1 correct
https://w3id.org/scholarlydata/organisation/institute-for-infocomm-research https://w3id.org/scholarlydata/organisation/monash-university 1 incorrect
https://w3id.org/scholarlydata/organisation/ips-institute-of-phonetics-and-speech-processing https://w3id.org/scholarlydata/organisation/university-of-hasselt -1 correct
https://w3id.org/scholarlydata/organisation/university-of-nantes---lina https://w3id.org/scholarlydata/organisation/university-of-nantes 1 incorrect
https://w3id.org/scholarlydata/organisation/raytheon-company https://w3id.org/scholarlydata/organisation/charles-iii-university-of-madrid -1 correct
https://w3id.org/scholarlydata/organisation/university-of-roma-tor-vergata https://w3id.org/scholarlydata/organisation/fraunhofer-institute-of-applied-information-technology -1 correct
https://w3id.org/scholarlydata/organisation/nord-software-consulting https://w3id.org/scholarlydata/organisation/l2f-inesc-id-clul-lisboa -1 correct
https://w3id.org/scholarlydata/organisation/peking-university https://w3id.org/scholarlydata/organisation/yahoo-inc 1 incorrect
Prev1Next
