INDEX,URI_1,URI_2,org_name_0|null,org_name_0|sqrt,org_name_1|null,org_name_1|sqrt,org_member_name_0|null,org_member_name_0|sqrt,org_member_name_1|null,org_member_name_1|sqrt,org_member_uri_0|null,org_member_uri_0|sqrt,org_member_uri_1|null,org_member_uri_1|sqrt,org_participated_event_uri_0|null,org_participated_event_uri_0|sqrt,org_participated_event_uri_1|null,org_participated_event_uri_1|sqrt,TRUTH
35,https://w3id.org/scholarlydata/organisation/aifb-university-of-karlsruhe,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.043478260869565216,0.20851441405707477,1.0,1.0,0.2826086956521739,0.531609533071195,0.6190476190476191,0.7867957924694432,0.2,0.4472135954999579,0.5333333333333333,0.7302967433402214,0.0,0.0,0.0,0.0,1
36,https://w3id.org/scholarlydata/organisation/university-of-chile,https://w3id.org/scholarlydata/organisation/universidad-de-chile,0.25,0.5,1.0,1.0,0.14285714285714285,0.3779644730092272,0.5,0.7071067811865476,0.16666666666666666,0.408248290463863,1.0,1.0,0.0,0.0,0.0,0.0,1
37,https://w3id.org/scholarlydata/organisation/vu-university-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.07142857142857142,0.2672612419124244,0.5,0.7071067811865476,0.2361111111111111,0.485912657903775,0.5151515151515151,0.7177405625652734,0.21739130434782608,0.4662524041201569,0.5769230769230769,0.7595545253127499,0.023255813953488372,0.15249857033260467,0.25,0.5,1
38,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.07692307692307693,0.2773500981126146,1.0,1.0,0.25925925925925924,0.5091750772173156,0.45652173913043476,0.6756639246921762,0.24050632911392406,0.49041444627368397,0.475,0.689202437604511,0.02040816326530612,0.14285714285714285,0.1,0.31622776601683794,1
39,https://w3id.org/scholarlydata/organisation/national-institute-of-informatics,https://w3id.org/scholarlydata/organisation/national-institute-of-informatics-japan,0.3333333333333333,0.5773502691896257,1.0,1.0,0.1111111111111111,0.3333333333333333,0.2857142857142857,0.5345224838248488,0.10526315789473684,0.3244428422615251,0.2857142857142857,0.5345224838248488,0.0,0.0,0.0,0.0,1
40,https://w3id.org/scholarlydata/organisation/yahoo,https://w3id.org/scholarlydata/organisation/yahoo-inc,0.3333333333333333,0.5773502691896257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41,https://w3id.org/scholarlydata/organisation/dfki-gmbh,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,0.3333333333333333,1.0,1.0,0.01639344262295082,0.12803687993289598,1.0,1.0,0.017543859649122806,0.13245323570650439,1.0,1.0,0.02857142857142857,0.1690308509457033,1.0,1.0,1
42,https://w3id.org/scholarlydata/organisation/dfki,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,0.3333333333333333,1.0,1.0,0.015151515151515152,0.12309149097933274,0.16666666666666666,0.408248290463863,0.016129032258064516,0.1270001270001905,0.16666666666666666,0.408248290463863,0.02857142857142857,0.1690308509457033,1.0,1.0,1
43,https://w3id.org/scholarlydata/organisation/vu-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.07692307692307693,0.2773500981126146,1.0,1.0,0.016129032258064516,0.1270001270001905,1.0,1.0,0.017241379310344827,0.13130643285972254,1.0,1.0,0.0,0.0,0.0,0.0,1
44,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,0.3333333333333333,1.0,1.0,0.015625,0.125,0.25,0.5,0.016666666666666666,0.12909944487358055,0.25,0.5,0.05555555555555555,0.23570226039551584,0.6666666666666666,0.816496580927726,1
45,https://w3id.org/scholarlydata/organisation/oxford-university,https://w3id.org/scholarlydata/organisation/university-of-oxford,0.25,0.5,1.0,1.0,0.016129032258064516,0.1270001270001905,1.0,1.0,0.017543859649122806,0.13245323570650439,1.0,1.0,0.027777777777777776,0.16666666666666666,1.0,1.0,1
46,https://w3id.org/scholarlydata/organisation/vrije-universiteit,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.07692307692307693,0.2773500981126146,1.0,1.0,0.016129032258064516,0.1270001270001905,1.0,1.0,0.017241379310344827,0.13130643285972254,1.0,1.0,0.0,0.0,0.0,0.0,1
47,https://w3id.org/scholarlydata/organisation/cmu,https://w3id.org/scholarlydata/organisation/carnegie-mellon-university,0.25,0.5,1.0,1.0,0.04285714285714286,0.20701966780270625,0.21428571428571427,0.4629100498862757,0.028985507246376812,0.17025130615174972,0.18181818181818182,0.4264014327112209,0.0,0.0,0.0,0.0,1
48,https://w3id.org/scholarlydata/organisation/osaka-university,https://w3id.org/scholarlydata/organisation/osaka-university-japan,0.2,0.4472135954999579,1.0,1.0,0.3125,0.5590169943749475,0.7142857142857143,0.8451542547285166,0.2,0.4472135954999579,0.6666666666666666,0.816496580927726,0.0,0.0,0.0,0.0,1
49,https://w3id.org/scholarlydata/organisation/university-of-leipzig,https://w3id.org/scholarlydata/organisation/universitaet-leipzig,0.25,0.5,1.0,1.0,0.15942028985507245,0.3992747047523452,0.44,0.6633249580710799,0.15384615384615385,0.3922322702763681,0.43478260869565216,0.659380473395787,0.0,0.0,0.0,0.0,1
50,https://w3id.org/scholarlydata/organisation/university-of-queensland,https://w3id.org/scholarlydata/organisation/the-university-of-queensland,0.3333333333333333,0.5773502691896257,1.0,1.0,0.13333333333333333,0.3651483716701107,0.2222222222222222,0.4714045207910317,0.14285714285714285,0.3779644730092272,0.25,0.5,0.0,0.0,0.0,0.0,1
51,https://w3id.org/scholarlydata/organisation/university-of-helsinki-and-aalto-university-school-of-science,https://w3id.org/scholarlydata/organisation/aalto-university-school-of-science-and-university-of-helsinki,0.2,0.4472135954999579,0.3333333333333333,0.5773502691896257,0.4,0.6324555320336759,0.5,0.7071067811865476,0.2,0.4472135954999579,0.5,0.7071067811865476,0.25,0.5,0.6666666666666666,0.816496580927726,1
52,https://w3id.org/scholarlydata/organisation/aalto-university,https://w3id.org/scholarlydata/organisation/aalto-university-fi,0.5,0.7071067811865476,1.0,1.0,0.2222222222222222,0.4714045207910317,0.4,0.6324555320336759,0.16666666666666666,0.408248290463863,0.375,0.6123724356957945,0.0,0.0,0.0,0.0,1
53,https://w3id.org/scholarlydata/organisation/aalto-university-and-university-of-helsinki,https://w3id.org/scholarlydata/organisation/aalto-university-school-of-science-and-university-of-helsinki,0.3333333333333333,0.5773502691896257,1.0,1.0,0.3333333333333333,0.5773502691896257,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,https://w3id.org/scholarlydata/organisation/linkoeping-university,https://w3id.org/scholarlydata/organisation/linkoepings-universitet,0.25,0.5,0.5,0.7071067811865476,0.2727272727272727,0.5222329678670935,0.75,0.8660254037844386,0.2727272727272727,0.5222329678670935,0.75,0.8660254037844386,0.0625,0.25,0.25,0.5,1
55,https://w3id.org/scholarlydata/organisation/fondazione-bruno-kessler,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,0.408248290463863,1.0,1.0,0.28,0.5291502622129182,0.7,0.8366600265340756,0.2916666666666667,0.5400617248673217,0.7777777777777778,0.8819171036881969,0.15,0.3872983346207417,0.5,0.7071067811865476,1
56,https://w3id.org/scholarlydata/organisation/fondazione-bruno-kessler---fbk-irst,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,0.408248290463863,1.0,1.0,0.08695652173913043,0.29488391230979427,1.0,1.0,0.09090909090909091,0.30151134457776363,1.0,1.0,0.058823529411764705,0.24253562503633297,1.0,1.0,1
57,https://w3id.org/scholarlydata/organisation/jonkoping-university,https://w3id.org/scholarlydata/organisation/joenkoeping-university,1.0,1.0,0.5,0.7071067811865476,0.14285714285714285,0.3779644730092272,0.5,0.7071067811865476,0.14285714285714285,0.3779644730092272,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,1
58,https://w3id.org/scholarlydata/organisation/linkoping-university,https://w3id.org/scholarlydata/organisation/linkoepings-universitet,0.25,0.5,0.5,0.7071067811865476,0.23076923076923078,0.4803844614152614,0.5,0.7071067811865476,0.23076923076923078,0.4803844614152614,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,1
59,https://w3id.org/scholarlydata/organisation/fbk,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,0.408248290463863,1.0,1.0,0.043478260869565216,0.20851441405707477,1.0,1.0,0.045454545454545456,0.21320071635561044,1.0,1.0,0.0,0.0,0.0,0.0,1
60,https://w3id.org/scholarlydata/organisation/mit-csail,https://w3id.org/scholarlydata/organisation/massachusetts-institute-of-technology,0.3333333333333333,0.5773502691896257,0.5,0.7071067811865476,0.16129032258064516,0.4016096644512494,0.35714285714285715,0.5976143046671968,0.15151515151515152,0.3892494720807615,0.38461538461538464,0.6201736729460423,0.07407407407407407,0.2721655269759087,0.16666666666666666,0.408248290463863,1
61,https://w3id.org/scholarlydata/organisation/mit,https://w3id.org/scholarlydata/organisation/massachusetts-institute-of-technology,0.5,0.7071067811865476,1.0,1.0,0.12,0.34641016151377546,0.75,0.8660254037844386,0.11538461538461539,0.3396831102433787,0.75,0.8660254037844386,0.0,0.0,0.0,0.0,1
62,https://w3id.org/scholarlydata/organisation/universitat-leipzig,https://w3id.org/scholarlydata/organisation/universitaet-leipzig,0.25,0.5,1.0,1.0,0.03508771929824561,0.1873171623163388,0.6666666666666666,0.816496580927726,0.03773584905660377,0.19425717247145283,0.6666666666666666,0.816496580927726,0.0,0.0,0.0,0.0,1
63,https://w3id.org/scholarlydata/organisation/sti-international,https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck,0.07142857142857142,0.2672612419124244,1.0,1.0,0.057692307692307696,0.2401922307076307,0.6,0.7745966692414834,0.03773584905660377,0.19425717247145283,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0
64,https://w3id.org/scholarlydata/organisation/norwegian-university-of-science-and-technology,https://w3id.org/scholarlydata/organisation/ntnu,0.3333333333333333,0.5773502691896257,1.0,1.0,0.07142857142857142,0.2672612419124244,0.25,0.5,0.07142857142857142,0.2672612419124244,0.25,0.5,0.0,0.0,0.0,0.0,1
65,https://w3id.org/scholarlydata/organisation/sti-innsbruck,https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck,0.07142857142857142,0.2672612419124244,1.0,1.0,0.0196078431372549,0.14002800840280097,1.0,1.0,0.0196078431372549,0.14002800840280097,1.0,1.0,0.0,0.0,0.0,0.0,0
66,https://w3id.org/scholarlydata/organisation/sti-innsbruck-university-of-innsbruck,https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck,0.07142857142857142,0.2672612419124244,1.0,1.0,0.0196078431372549,0.14002800840280097,1.0,1.0,0.0196078431372549,0.14002800840280097,1.0,1.0,0.0,0.0,0.0,0.0,0
67,https://w3id.org/scholarlydata/organisation/sapienza-university-of-rome,https://w3id.org/scholarlydata/organisation/sapienza-universita-di-roma,0.09090909090909091,0.30151134457776363,0.3333333333333333,0.5773502691896257,0.16666666666666666,0.408248290463863,0.8333333333333334,0.9128709291752769,0.16666666666666666,0.408248290463863,0.8333333333333334,0.9128709291752769,0.16,0.4,0.5,0.7071067811865476,1
68,https://w3id.org/scholarlydata/organisation/ef-stefan-institute,https://w3id.org/scholarlydata/organisation/jozef-stefan-institute,0.2,0.4472135954999579,0.5,0.7071067811865476,0.2,0.4472135954999579,0.6,0.7745966692414834,0.2,0.4472135954999579,0.75,0.8660254037844386,0.058823529411764705,0.24253562503633297,1.0,1.0,1
