INDEX,URI_1,URI_2,per_from_org_name_union|null,per_from_org_name_presence,per_from_org_name_union|sqrt,per_from_org_name_max|null,per_from_org_name_max|sqrt,per_from_org_name_lev|null,per_from_org_uri_union|null,per_from_org_uri_presence,per_from_org_uri_union|sqrt,per_from_org_uri_max|null,per_from_org_uri_max|sqrt,per_from_org_uri_lev|null,per_name_union|null,per_name_presence,per_name_union|sqrt,per_name_max|null,per_name_max|sqrt,per_name_lev|null,per_participated_event_uri_union|null,per_participated_event_uri_presence,per_participated_event_uri_union|sqrt,per_participated_event_uri_max|null,per_participated_event_uri_max|sqrt,per_participated_event_uri_lev|null,per_published_work_uri_union|null,per_published_work_uri_presence,per_published_work_uri_union|sqrt,per_published_work_uri_max|null,per_published_work_uri_max|sqrt,per_published_work_uri_lev|null,per_role_at_event_uri_union|null,per_role_at_event_uri_presence,per_role_at_event_uri_union|sqrt,per_role_at_event_uri_max|null,per_role_at_event_uri_max|sqrt,per_role_at_event_uri_lev|null,per_published_work_coauthor_union|null,per_published_work_coauthor_presence,per_published_work_coauthor_union|sqrt,per_published_work_coauthor_max|null,per_published_work_coauthor_max|sqrt,per_published_work_coauthor_lev|null,per_published_work_bow_union|null,per_published_work_bow_presence,per_published_work_bow_union|sqrt,per_published_work_bow_max|null,per_published_work_bow_max|sqrt,TRUTH
11,https://w3id.org/scholarlydata/person/lorenz-buehmann,https://w3id.org/scholarlydata/person/lorenz-buhmann,0.6666666666666666,2.0,0.816496580927726,0.4,0.6324555320336759,0.5475965547561646,0.25,2.0,0.5,0.02371293658878339,0.15399005353847822,0.7848617335160573,0.5,2.0,0.7071067811865476,0.01798620996209156,0.1341126763661495,0.7321428656578064,0.0,2.0,0.0,0.0,0.0,0.9030303021272023,0.0,2.0,0.0,0.0,0.0,0.7563041131943464,0.0,2.0,0.0,0.0,0.0,0.8877370655536652,0.12903225806451613,2.0,0.3592106040535498,0.39732285963028613,0.6303355135404367,0.7585162088871004,0.1460373998219056,2.0,0.38214840026082225,0.36444444444444446,0.6036923425424945,1
12,https://w3id.org/scholarlydata/person/lorenz-buhmann,https://w3id.org/scholarlydata/person/lorenz-buehmann,0.6666666666666666,2.0,0.816496580927726,0.4,0.6324555320336759,0.5475965547561645,0.25,2.0,0.5,0.02371293658878339,0.15399005353847822,0.7848617335160573,0.5,2.0,0.7071067811865476,0.01798620996209156,0.1341126763661495,0.7321428656578064,0.0,2.0,0.0,0.0,0.0,0.9030303021272023,0.0,2.0,0.0,0.0,0.0,0.7563041131943464,0.0,2.0,0.0,0.0,0.0,0.8877370655536652,0.12903225806451613,2.0,0.3592106040535498,0.39732285963028613,0.6303355135404367,0.7585162088871004,0.1460373998219056,2.0,0.38214840026082225,0.36444444444444446,0.6036923425424945,1
13,https://w3id.org/scholarlydata/person/amparo-e-cano,https://w3id.org/scholarlydata/person/amparo-e.-cano,0.14285714285714285,2.0,0.3779644730092272,0.04742587317756678,0.21777482218467492,0.39961525372096474,0.0,2.0,0.0,0.0,0.0,0.670746386051178,1.0,2.0,1.0,0.01798620996209156,0.1341126763661495,1.0,0.0,2.0,0.0,0.0,0.0,0.8787878751754761,0.0,2.0,0.0,0.0,0.0,0.5686274468898773,0.0,2.0,0.0,0.0,0.0,0.9836065769195557,0.0,2.0,0.0,0.0,0.0,0.7657863438129425,0.03296703296703297,2.0,0.18156825980064073,0.11842105263157894,0.34412360080584264,1
14,https://w3id.org/scholarlydata/person/amparo-e.-cano,https://w3id.org/scholarlydata/person/amparo-e-cano,0.14285714285714285,2.0,0.3779644730092272,0.04742587317756678,0.21777482218467492,0.39961525372096474,0.0,2.0,0.0,0.0,0.0,0.670746386051178,1.0,2.0,1.0,0.01798620996209156,0.1341126763661495,1.0,0.0,2.0,0.0,0.0,0.0,0.8787878751754761,0.0,2.0,0.0,0.0,0.0,0.5686274468898773,0.0,2.0,0.0,0.0,0.0,0.9836065769195557,0.0,2.0,0.0,0.0,0.0,0.7657863438129425,0.03296703296703297,2.0,0.18156825980064073,0.11842105263157894,0.34412360080584264,1
15,https://w3id.org/scholarlydata/person/marco-a.-casanova,https://w3id.org/scholarlydata/person/marco-antonio-casanova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7272727489471436,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,2.0,0.3779644730092272,0.01798620996209156,0.1341126763661495,0.845926650932857,0.3333333333333333,2.0,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.8455828825632731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
16,https://w3id.org/scholarlydata/person/marco-a.-casanova,https://w3id.org/scholarlydata/person/marco-antonio-casanova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7272727489471436,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,2.0,0.3779644730092272,0.01798620996209156,0.1341126763661495,0.845926650932857,0.3333333333333333,2.0,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.8455828825632731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
17,https://w3id.org/scholarlydata/person/marco-a.-casanova,https://w3id.org/scholarlydata/person/marco-casanova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9552238583564758,0.0,2.0,0.0,0.0,0.0,0.9803921580314636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,https://w3id.org/scholarlydata/person/marco-antonio-casanova,https://w3id.org/scholarlydata/person/marco-a.-casanova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7272727489471436,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,2.0,0.3779644730092272,0.01798620996209156,0.1341126763661495,0.845926650932857,0.3333333333333333,2.0,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.8455828825632731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
19,https://w3id.org/scholarlydata/person/marco-antonio-casanova,https://w3id.org/scholarlydata/person/marco-a.-casanova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7272727489471436,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,2.0,0.3779644730092272,0.01798620996209156,0.1341126763661495,0.845926650932857,0.3333333333333333,2.0,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.8455828825632731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20,https://w3id.org/scholarlydata/person/marco-antonio-casanova,https://w3id.org/scholarlydata/person/marco-casanova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6363636255264282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8361047761780875,0.0,2.0,0.0,0.0,0.0,0.8445114096005758,0.0,2.0,0.0,0.0,0.0,0.7179657437584617,0.03225806451612903,2.0,0.1796053020267749,0.2222222222222222,0.4714045207910317,1
21,https://w3id.org/scholarlydata/person/marco-antonio-casanova,https://w3id.org/scholarlydata/person/marco-casanova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6363636255264282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8361047761780875,0.0,2.0,0.0,0.0,0.0,0.8445114096005758,0.0,2.0,0.0,0.0,0.0,0.7179657437584617,0.03225806451612903,2.0,0.1796053020267749,0.2222222222222222,0.4714045207910317,1
22,https://w3id.org/scholarlydata/person/marco-casanova,https://w3id.org/scholarlydata/person/marco-a.-casanova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9552238583564758,0.0,2.0,0.0,0.0,0.0,0.9803921580314636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
23,https://w3id.org/scholarlydata/person/marco-casanova,https://w3id.org/scholarlydata/person/marco-antonio-casanova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6363636255264282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8361047761780875,0.0,2.0,0.0,0.0,0.0,0.8445114096005758,0.0,2.0,0.0,0.0,0.0,0.7179657437584617,0.03225806451612903,2.0,0.1796053020267749,0.2222222222222222,0.4714045207910317,1
24,https://w3id.org/scholarlydata/person/marco-casanova,https://w3id.org/scholarlydata/person/marco-antonio-casanova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6363636255264282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8361047761780875,0.0,2.0,0.0,0.0,0.0,0.8445114096005758,0.0,2.0,0.0,0.0,0.0,0.7179657437584617,0.03225806451612903,2.0,0.1796053020267749,0.2222222222222222,0.4714045207910317,1
25,https://w3id.org/scholarlydata/person/pern-hui-chia,https://w3id.org/scholarlydata/person/pernhui-chia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9230769276618958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
26,https://w3id.org/scholarlydata/person/pernhui-chia,https://w3id.org/scholarlydata/person/pern-hui-chia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9230769276618958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
27,https://w3id.org/scholarlydata/person/Oscar-corcho,https://w3id.org/scholarlydata/person/oscar-corcho,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.037037037037037035,2.0,0.19245008972987526,0.01798620996209156,0.1341126763661495,0.7847745484775968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
28,https://w3id.org/scholarlydata/person/Oscar-corcho,https://w3id.org/scholarlydata/person/oscar-corcho,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.037037037037037035,2.0,0.19245008972987526,0.01798620996209156,0.1341126763661495,0.7847745484775968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
29,https://w3id.org/scholarlydata/person/oscar-corcho,https://w3id.org/scholarlydata/person/Oscar-corcho,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.037037037037037035,2.0,0.19245008972987526,0.01798620996209156,0.1341126763661495,0.7847745484775968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
