INDEX,URI_1,URI_2,org_name_union|null,org_name_presence,org_name_union|sqrt,org_name_max|null,org_name_max|sqrt,org_name_lev|null,org_member_name_union|null,org_member_name_presence,org_member_name_union|sqrt,org_member_name_max|null,org_member_name_max|sqrt,org_member_name_lev|null,org_member_uri_union|null,org_member_uri_presence,org_member_uri_union|sqrt,org_member_uri_max|null,org_member_uri_max|sqrt,org_member_uri_lev|null,org_participated_event_uri_union|null,org_participated_event_uri_presence,org_participated_event_uri_union|sqrt,org_participated_event_uri_max|null,org_participated_event_uri_max|sqrt,org_participated_event_uri_lev|null,TRUTH
22,https://w3id.org/scholarlydata/organisation/university-of-manchester,https://w3id.org/scholarlydata/organisation/university-of-manchester-uk,0.2,2.0,0.4472135954999579,0.5,0.7071067811865476,0.7874017506837845,0.2361111111111111,2.0,0.485912657903775,0.53125,0.7288689868556626,0.17941385899719436,0.2054794520547945,2.0,0.45329841391162456,0.5,0.7071067811865476,0.7661290316403597,0.0,2.0,0.0,0.0,0.0,0.859141262261184,1
23,https://w3id.org/scholarlydata/organisation/open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,2.0,0.30151134457776363,1.0,1.0,0.5733770673925226,0.023255813953488372,2.0,0.15249857033260467,1.0,1.0,0.2020843832991844,0.022727272727272728,2.0,0.15075567228888181,1.0,1.0,0.7634643871675838,0.0,2.0,0.0,0.0,0.0,0.846702472159737,0
24,https://w3id.org/scholarlydata/organisation/university-of-sheffield,https://w3id.org/scholarlydata/organisation/university-of-sheffield-uk,0.3333333333333333,2.0,0.5773502691896257,1.0,1.0,0.9121557275454203,0.22950819672131148,2.0,0.47907013758040845,0.875,0.9354143466934853,0.19425771069728717,0.21666666666666667,2.0,0.4654746681256314,0.8666666666666667,0.9309493362512627,0.7522525002901581,0.0,2.0,0.0,0.0,0.0,0.8591219121590258,1
25,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-laboratorio-de-inteligencia-artificial-facultad-de-informática-universidad-politecnica-de-madrid-,https://w3id.org/scholarlydata/organisation/universidad-politecnica-de-madrid,0.25,2.0,0.5,1.0,1.0,0.4268292784690857,0.0625,2.0,0.25,1.0,1.0,0.2330540008842945,0.034482758620689655,2.0,0.18569533817705186,1.0,1.0,0.7229768695502445,0.12121212121212122,2.0,0.3481553119113957,1.0,1.0,0.8530392276518273,1
26,https://w3id.org/scholarlydata/organisation/kmi-the-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,2.0,0.30151134457776363,1.0,1.0,0.6375293406573209,0.2692307692307692,2.0,0.5188745216627708,0.6086956521739131,0.7801894976054939,0.1773960336636003,0.2641509433962264,2.0,0.5139561687500467,0.6086956521739131,0.7801894976054939,0.7692953198559201,0.0,2.0,0.0,0.0,0.0,0.8391083955764771,1
27,https://w3id.org/scholarlydata/organisation/kmi-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,2.0,0.30151134457776363,1.0,1.0,0.6195748177441683,0.0,2.0,0.0,0.0,0.0,0.19138575293296992,0.0,2.0,0.0,0.0,0.0,0.78959982232614,0.02631578947368421,2.0,0.16222142113076254,1.0,1.0,0.846702472159737,1
28,https://w3id.org/scholarlydata/organisation/institute-aifb-karlsruhe-institute-of-technology,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.047619047619047616,2.0,0.21821789023599236,1.0,1.0,0.41681197143736337,0.05,2.0,0.22360679774997896,1.0,1.0,0.22650989070534705,0.030303030303030304,2.0,0.17407765595569785,1.0,1.0,0.7784382773168159,0.0,2.0,0.0,0.0,0.0,0.8604749303597671,1
29,https://w3id.org/scholarlydata/organisation/the-university-of-manchester,https://w3id.org/scholarlydata/organisation/university-of-manchester-uk,0.25,2.0,0.5,1.0,1.0,0.7841386646032333,0.017543859649122806,2.0,0.13245323570650439,1.0,1.0,0.22246962994859928,0.017241379310344827,2.0,0.13130643285972254,1.0,1.0,0.7294515371322632,0.0,2.0,0.0,0.0,0.0,0.8706450187242948,1
30,https://w3id.org/scholarlydata/organisation/the-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,2.0,0.30151134457776363,1.0,1.0,0.6138723384250294,0.3018867924528302,2.0,0.5494422557947561,0.6153846153846154,0.7844645405527362,0.186138735314388,0.2962962962962963,2.0,0.5443310539518174,0.6153846153846154,0.7844645405527362,0.7750556728952414,0.0,2.0,0.0,0.0,0.0,0.8385125877041566,1
31,https://w3id.org/scholarlydata/organisation/institute-aifb,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.047619047619047616,2.0,0.21821789023599236,1.0,1.0,0.3320513509568714,0.1,2.0,0.31622776601683794,1.0,1.0,0.21150218620896338,0.030303030303030304,2.0,0.17407765595569785,1.0,1.0,0.7884862874493455,0.0,2.0,0.0,0.0,0.0,0.8604749303597671,1
32,https://w3id.org/scholarlydata/organisation/universitat-koblenz-landau,https://w3id.org/scholarlydata/organisation/university-of-koblenz-landau,0.1111111111111111,2.0,0.3333333333333333,1.0,1.0,0.7027506298489041,0.034482758620689655,2.0,0.18569533817705186,1.0,1.0,0.19667970928652534,0.03225806451612903,2.0,0.1796053020267749,1.0,1.0,0.7705604126376491,0.05,2.0,0.22360679774997896,1.0,1.0,0.8788509219884872,1
33,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-universidad-politecnica-de-madrid,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-universidad-politecnica,0.3333333333333333,2.0,0.5773502691896257,1.0,1.0,0.7340302069981893,0.125,2.0,0.3535533905932738,0.25,0.5,0.2519079819321633,0.07142857142857142,2.0,0.2672612419124244,0.16666666666666666,0.408248290463863,0.721916381959562,0.1,2.0,0.31622776601683794,0.25,0.5,0.8896103841917855,1
34,https://w3id.org/scholarlydata/organisation/max-planck-institut-fur-informatik,https://w3id.org/scholarlydata/organisation/max-planck-institute-for-informatics,0.25,2.0,0.5,1.0,1.0,0.7643671333789825,0.04,2.0,0.2,1.0,1.0,0.21768832921981812,0.04,2.0,0.2,1.0,1.0,0.7569667387008667,0.0,2.0,0.0,0.0,0.0,0.8866275588671366,1
35,https://w3id.org/scholarlydata/organisation/aifb-university-of-karlsruhe,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.047619047619047616,2.0,0.21821789023599236,1.0,1.0,0.5091402104922703,0.28888888888888886,2.0,0.5374838498865699,0.7222222222222222,0.8498365855987975,0.19255477976467877,0.2,2.0,0.4472135954999579,0.5333333333333333,0.7302967433402214,0.7679966943432586,0.0,2.0,0.0,0.0,0.0,0.8515449799024142,1
36,https://w3id.org/scholarlydata/organisation/university-of-chile,https://w3id.org/scholarlydata/organisation/universidad-de-chile,0.25,2.0,0.5,1.0,1.0,0.6666666716337204,0.14285714285714285,2.0,0.3779644730092272,1.0,1.0,0.35294116394860403,0.16666666666666666,2.0,0.408248290463863,1.0,1.0,0.799999992052714,0.0,2.0,0.0,0.0,0.0,0.8909090856711069,1
37,https://w3id.org/scholarlydata/organisation/vu-university-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.07692307692307693,2.0,0.2773500981126146,0.5,0.7071067811865476,0.5421728392442067,0.23943661971830985,2.0,0.4893226131278932,0.6296296296296297,0.7934920476158722,0.1817374567806033,0.21739130434782608,2.0,0.4662524041201569,0.5769230769230769,0.7595545253127499,0.7598910723029779,0.023255813953488372,2.0,0.15249857033260467,0.25,0.5,0.8331608697772026,1
38,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.08333333333333333,2.0,0.28867513459481287,1.0,1.0,0.6176196833451589,0.2625,2.0,0.51234753829798,0.525,0.724568837309472,0.18247890052248222,0.24050632911392406,2.0,0.49041444627368397,0.475,0.689202437604511,0.7550730496388058,0.02040816326530612,2.0,0.14285714285714285,0.1,0.31622776601683794,0.8351946218311787,1
39,https://w3id.org/scholarlydata/organisation/national-institute-of-informatics,https://w3id.org/scholarlydata/organisation/national-institute-of-informatics-japan,0.3333333333333333,2.0,0.5773502691896257,1.0,1.0,0.6456876397132874,0.1111111111111111,2.0,0.3333333333333333,0.2857142857142857,0.5345224838248488,0.18906461275540867,0.10526315789473684,2.0,0.3244428422615251,0.2857142857142857,0.5345224838248488,0.7806968652472205,0.0,2.0,0.0,0.0,0.0,0.8349108300289185,1
40,https://w3id.org/scholarlydata/organisation/yahoo,https://w3id.org/scholarlydata/organisation/yahoo-inc,0.5,2.0,0.7071067811865476,1.0,1.0,0.7777777910232544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
41,https://w3id.org/scholarlydata/organisation/dfki-gmbh,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,2.0,0.3333333333333333,1.0,1.0,0.28559603293736774,0.016666666666666666,2.0,0.12909944487358055,1.0,1.0,0.17564348379770914,0.017543859649122806,2.0,0.13245323570650439,1.0,1.0,0.7544111117982027,0.02857142857142857,2.0,0.1690308509457033,1.0,1.0,0.8562824078968593,1
42,https://w3id.org/scholarlydata/organisation/dfki,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,2.0,0.3333333333333333,1.0,1.0,0.22358896334966025,0.015384615384615385,2.0,0.12403473458920845,0.16666666666666666,0.408248290463863,0.17504907796780267,0.016129032258064516,2.0,0.1270001270001905,0.16666666666666666,0.408248290463863,0.7571096714825658,0.02857142857142857,2.0,0.1690308509457033,1.0,1.0,0.8562824078968593,1
43,https://w3id.org/scholarlydata/organisation/vu-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.08333333333333333,2.0,0.28867513459481287,1.0,1.0,0.40788879493872326,0.01639344262295082,2.0,0.12803687993289598,1.0,1.0,0.1719555317378435,0.017241379310344827,2.0,0.13130643285972254,1.0,1.0,0.7484696969903749,0.0,2.0,0.0,0.0,0.0,0.8425701707601547,1
44,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,2.0,0.3333333333333333,1.0,1.0,0.42692428827285767,0.015873015873015872,2.0,0.12598815766974242,0.25,0.5,0.1575221059223016,0.016666666666666666,2.0,0.12909944487358055,0.25,0.5,0.7679544700342312,0.05555555555555555,2.0,0.23570226039551584,0.6666666666666666,0.816496580927726,0.842198281628745,1
45,https://w3id.org/scholarlydata/organisation/oxford-university,https://w3id.org/scholarlydata/organisation/university-of-oxford,0.25,2.0,0.5,1.0,1.0,0.40344202518463135,0.01639344262295082,2.0,0.12803687993289598,1.0,1.0,0.16677828792665825,0.017543859649122806,2.0,0.13245323570650439,1.0,1.0,0.7302240833901522,0.027777777777777776,2.0,0.16666666666666666,1.0,1.0,0.8718858973847495,1
46,https://w3id.org/scholarlydata/organisation/vrije-universiteit,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.08333333333333333,2.0,0.28867513459481287,1.0,1.0,0.42621955275535583,0.01639344262295082,2.0,0.12803687993289598,1.0,1.0,0.18938338170286084,0.017241379310344827,2.0,0.13130643285972254,1.0,1.0,0.7745323941625398,0.0,2.0,0.0,0.0,0.0,0.8425701707601547,1
47,https://w3id.org/scholarlydata/organisation/cmu,https://w3id.org/scholarlydata/organisation/carnegie-mellon-university,0.25,2.0,0.5,1.0,1.0,0.3309294879436493,0.04411764705882353,2.0,0.21004201260420147,0.23076923076923078,0.4803844614152614,0.18210404407756714,0.028985507246376812,2.0,0.17025130615174972,0.18181818181818182,0.4264014327112209,0.7681927934740529,0.0,2.0,0.0,0.0,0.0,0.8266956569292606,1
48,https://w3id.org/scholarlydata/organisation/osaka-university,https://w3id.org/scholarlydata/organisation/osaka-university-japan,0.2,2.0,0.4472135954999579,1.0,1.0,0.5735338211059571,0.3125,2.0,0.5590169943749475,0.7142857142857143,0.8451542547285166,0.266541666522318,0.2,2.0,0.4472135954999579,0.6666666666666666,0.816496580927726,0.7904461340771781,0.0,2.0,0.0,0.0,0.0,0.8447624486353662,1
49,https://w3id.org/scholarlydata/organisation/university-of-leipzig,https://w3id.org/scholarlydata/organisation/universitaet-leipzig,0.25,2.0,0.5,1.0,1.0,0.7676282078027725,0.15942028985507245,2.0,0.3992747047523452,0.4583333333333333,0.67700320038633,0.18443792774563747,0.15384615384615385,2.0,0.3922322702763681,0.43478260869565216,0.659380473395787,0.7573962554485105,0.0,2.0,0.0,0.0,0.0,0.8494474490483602,1
50,https://w3id.org/scholarlydata/organisation/university-of-queensland,https://w3id.org/scholarlydata/organisation/the-university-of-queensland,0.3333333333333333,2.0,0.5773502691896257,1.0,1.0,0.8050941427548727,0.13333333333333333,2.0,0.3651483716701107,0.25,0.5,0.1887306479944123,0.14285714285714285,2.0,0.3779644730092272,0.25,0.5,0.8023603614419699,0.0,2.0,0.0,0.0,0.0,0.8151586500425186,1
51,https://w3id.org/scholarlydata/organisation/university-of-helsinki-and-aalto-university-school-of-science,https://w3id.org/scholarlydata/organisation/aalto-university-school-of-science-and-university-of-helsinki,0.25,2.0,0.5,0.5,0.7071067811865476,0.6016647617022197,0.4,2.0,0.6324555320336759,0.6666666666666666,0.816496580927726,0.489697794119517,0.2,2.0,0.4472135954999579,0.5,0.7071067811865476,0.8558936640620232,0.25,2.0,0.5,0.6666666666666666,0.816496580927726,0.896103893007551,1
52,https://w3id.org/scholarlydata/organisation/aalto-university,https://w3id.org/scholarlydata/organisation/aalto-university-fi,0.5,2.0,0.7071067811865476,1.0,1.0,0.9210526347160339,0.2222222222222222,2.0,0.4714045207910317,0.4444444444444444,0.6666666666666666,0.2685421358825814,0.16666666666666666,2.0,0.408248290463863,0.375,0.6123724356957945,0.8026689090407811,0.0,2.0,0.0,0.0,0.0,0.8890909105539322,1
53,https://w3id.org/scholarlydata/organisation/aalto-university-and-university-of-helsinki,https://w3id.org/scholarlydata/organisation/aalto-university-school-of-science-and-university-of-helsinki,0.3333333333333333,2.0,0.5773502691896257,1.0,1.0,0.7388486464818319,0.3333333333333333,2.0,0.5773502691896257,1.0,1.0,0.7243589758872986,0.0,2.0,0.0,0.0,0.0,0.9001960754394531,0.0,2.0,0.0,0.0,0.0,0.9116883022444588,1
54,https://w3id.org/scholarlydata/organisation/linkoeping-university,https://w3id.org/scholarlydata/organisation/linkoepings-universitet,0.25,2.0,0.5,1.0,1.0,0.7054421156644821,0.2727272727272727,2.0,0.5222329678670935,0.75,0.8660254037844386,0.22732276916503907,0.2727272727272727,2.0,0.5222329678670935,0.75,0.8660254037844386,0.771272799372673,0.0625,2.0,0.25,0.25,0.5,0.8501013379830581,1
55,https://w3id.org/scholarlydata/organisation/fondazione-bruno-kessler,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,2.0,0.408248290463863,1.0,1.0,0.4883098204930623,0.2916666666666667,2.0,0.5400617248673217,0.7777777777777778,0.8819171036881969,0.24922165786377107,0.2916666666666667,2.0,0.5400617248673217,0.7777777777777778,0.8819171036881969,0.7668950940021361,0.15,2.0,0.3872983346207417,0.5,0.7071067811865476,0.875256250301997,1
56,https://w3id.org/scholarlydata/organisation/fondazione-bruno-kessler---fbk-irst,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,2.0,0.408248290463863,1.0,1.0,0.5555555522441864,0.09090909090909091,2.0,0.30151134457776363,1.0,1.0,0.2974661493843252,0.09090909090909091,2.0,0.30151134457776363,1.0,1.0,0.7989484031092037,0.058823529411764705,2.0,0.24253562503633297,1.0,1.0,0.890434156445896,1
57,https://w3id.org/scholarlydata/organisation/jonkoping-university,https://w3id.org/scholarlydata/organisation/joenkoeping-university,1.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,2.0,0.3779644730092272,0.5,0.7071067811865476,0.2122252732515335,0.14285714285714285,2.0,0.3779644730092272,0.5,0.7071067811865476,0.777421236038208,0.0,2.0,0.0,0.0,0.0,0.8492753605047862,1
58,https://w3id.org/scholarlydata/organisation/linkoping-university,https://w3id.org/scholarlydata/organisation/linkoepings-universitet,0.25,2.0,0.5,1.0,1.0,0.7054421156644821,0.23076923076923078,2.0,0.4803844614152614,0.5,0.7071067811865476,0.21998265584309898,0.23076923076923078,2.0,0.4803844614152614,0.5,0.7071067811865476,0.7717252254486086,0.0,2.0,0.0,0.0,0.0,0.8342082928388547,1
59,https://w3id.org/scholarlydata/organisation/fbk,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,2.0,0.408248290463863,1.0,1.0,0.2893373370170593,0.045454545454545456,2.0,0.21320071635561044,1.0,1.0,0.3036954700946808,0.045454545454545456,2.0,0.21320071635561044,1.0,1.0,0.7986053065820173,0.0,2.0,0.0,0.0,0.0,0.8789008364957922,1
60,https://w3id.org/scholarlydata/organisation/mit-csail,https://w3id.org/scholarlydata/organisation/massachusetts-institute-of-technology,0.3333333333333333,2.0,0.5773502691896257,0.5,0.7071067811865476,0.3941441476345062,0.16129032258064516,2.0,0.4016096644512494,0.4166666666666667,0.6454972243679028,0.1901602562930849,0.15151515151515152,2.0,0.3892494720807615,0.38461538461538464,0.6201736729460423,0.7698120252902693,0.07407407407407407,2.0,0.2721655269759087,0.16666666666666666,0.408248290463863,0.8469075788469874,1
